joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.089762,-0.086959,-0.200271,-0.077014,0.050369,0.082041,0.188106,-0.589917,0.213168,0.596792,0.179969,-0.182695,-0.037132,-0.308717,-0.157720,0.208228,-0.308043,-0.261800,-0.123294,-0.818541,0.563217,1.209004,0.969410,-0.034934,0.319850,0.025129,-0.094672,0.144151,-0.202409
0.108949,-0.101174,-0.208496,-0.120457,0.043032,0.083608,0.160557,-0.612585,0.206347,0.519133,0.189112,-0.185405,-0.028153,-0.271108,-0.161569,0.210743,-0.308364,-0.261800,-0.127347,-0.815815,0.555538,1.215296,0.966368,-0.037209,0.322250,0.026113,-0.095006,0.141727,-0.200489
0.129233,-0.111712,-0.215738,-0.142835,0.041149,0.086885,0.145404,-0.635164,0.200332,0.442586,0.188871,-0.189924,-0.019424,-0.225197,-0.160540,0.213088,-0.307980,-0.261800,-0.132327,-0.815414,0.548686,1.220848,0.965273,-0.040780,0.321358,0.026581,-0.093330,0.139379,-0.199475
0.135560,-0.108746,-0.218991,-0.138008,0.050207,0.089323,0.144050,-0.654761,0.200386,0.416018,0.167335,-0.195194,-0.011467,-0.226095,-0.149493,0.216588,-0.306311,-0.261800,-0.139802,-0.815639,0.542726,1.223334,0.965331,-0.042774,0.320498,0.026641,-0.091754,0.137607,-0.199121
0.134909,-0.099029,-0.220248,-0.119580,0.064734,0.091341,0.149595,-0.672867,0.203475,0.414440,0.135152,-0.200840,-0.003896,-0.250399,-0.133438,0.220667,-0.303999,-0.261800,-0.148525,-0.816177,0.537212,1.224287,0.965966,-0.043979,0.319653,0.026498,-0.090228,0.136122,-0.199097
0.133192,-0.102636,-0.222269,-0.109399,0.068360,0.091166,0.142235,-0.691489,0.203829,0.408293,0.130038,-0.206486,0.001303,-0.273957,-0.130375,0.225276,-0.300408,-0.239738,-0.154804,-0.815286,0.535585,1.222029,0.968239,-0.047126,0.319923,0.025162,-0.089105,0.134548,-0.197413
0.131078,-0.107719,-0.224413,-0.105361,0.068682,0.089541,0.127779,-0.709690,0.203640,0.399401,0.127406,-0.212275,0.005847,-0.293483,-0.127902,0.229641,-0.296825,-0.198735,-0.161630,-0.813777,0.535100,1.218672,0.970920,-0.049381,0.320650,0.023730,-0.088185,0.133881,-0.196032
0.128169,-0.115756,-0.226804,-0.113608,0.062394,0.085014,0.099131,-0.727052,0.202363,0.385020,0.129735,-0.218352,0.009080,-0.304943,-0.126608,0.233515,-0.293258,-0.119850,-0.169553,-0.811031,0.536902,1.213119,0.974416,-0.049848,0.322289,0.022106,-0.087673,0.135026,-0.195253
0.132885,-0.125829,-0.228511,-0.119063,0.055317,0.080927,0.071198,-0.743642,0.201385,0.357223,0.138464,-0.223891,0.011468,-0.313170,-0.128580,0.236689,-0.289493,-0.078159,-0.177535,-0.806448,0.539270,1.206563,0.977846,-0.048644,0.324681,0.021523,-0.087176,0.136372,-0.193005
0.141415,-0.136920,-0.229876,-0.123121,0.047845,0.077060,0.043623,-0.759846,0.200556,0.322718,0.150393,-0.229161,0.013433,-0.319779,-0.132185,0.239513,-0.285627,-0.055065,-0.185545,-0.800946,0.541923,1.199505,0.981242,-0.046604,0.327448,0.021460,-0.086689,0.137819,-0.190023
0.148986,-0.147409,-0.228993,-0.128919,0.036781,0.070096,0.018544,-0.771595,0.201144,0.294760,0.167550,-0.233486,0.013883,-0.321241,-0.138123,0.241454,-0.281787,-0.030000,-0.193589,-0.795863,0.546553,1.191801,0.983837,-0.045951,0.324013,0.020550,-0.085141,0.140556,-0.190369
