pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
-0.010377,-0.197396,0.774346,-0.025867,-0.093543,0.631984,-0.027507,-0.007176,0.338163,-0.196923,-0.023393,0.071153,0.020884,-0.320865,0.651577,0.030969,-0.287707,0.347096,0.007001,-0.256157,0.032114,-0.017200,-0.195282,0.827977,0.026871,-0.050572,1.056593,0.038120,-0.029599,0.874017,0.085409,-0.047540,0.696761,0.051477,-0.330474,1.056108,0.053134,-0.377067,0.877959,0.097658,-0.369682,0.699585
-0.011347,-0.201036,0.774431,-0.027945,-0.096960,0.632356,-0.028678,-0.015613,0.337091,-0.206119,-0.047312,0.076900,0.021528,-0.323757,0.651334,0.031284,-0.289024,0.346996,0.006992,-0.256148,0.032176,-0.018270,-0.199149,0.828058,0.024100,-0.054343,1.056927,0.034411,-0.032369,0.874415,0.080424,-0.048257,0.696624,0.052157,-0.333921,1.055903,0.054294,-0.380597,0.877778,0.099832,-0.372095,0.699725
-0.012287,-0.204572,0.774481,-0.030144,-0.100345,0.632668,-0.030534,-0.024553,0.335906,-0.214735,-0.072665,0.083177,0.022098,-0.326567,0.651076,0.031553,-0.290264,0.346886,0.006952,-0.256059,0.032236,-0.019267,-0.202901,0.828109,0.021313,-0.058069,1.057274,0.030604,-0.035018,0.874843,0.075326,-0.048956,0.696556,0.052715,-0.337293,1.055689,0.055329,-0.384091,0.877599,0.101986,-0.374389,0.699917
-0.013214,-0.207923,0.774406,-0.032748,-0.103768,0.632758,-0.034251,-0.034912,0.334276,-0.222534,-0.100490,0.088683,0.022825,-0.329225,0.650789,0.031941,-0.291417,0.346744,0.006969,-0.255990,0.032262,-0.020227,-0.206435,0.828035,0.018531,-0.061609,1.057504,0.026526,-0.037290,0.875177,0.070050,-0.049453,0.696464,0.053178,-0.340451,1.055378,0.056073,-0.387520,0.877359,0.103993,-0.376650,0.700086
-0.014108,-0.211257,0.774296,-0.035458,-0.107289,0.632773,-0.038183,-0.046002,0.332614,-0.229098,-0.128395,0.094332,0.023606,-0.331879,0.650515,0.032342,-0.292583,0.346616,0.006967,-0.255969,0.032306,-0.021129,-0.209935,0.827928,0.015750,-0.065122,1.057698,0.022378,-0.039511,0.875495,0.064738,-0.049935,0.696394,0.053642,-0.343544,1.055058,0.056718,-0.390911,0.877116,0.105890,-0.378872,0.700267
-0.014936,-0.214557,0.774116,-0.038380,-0.110987,0.632635,-0.042687,-0.058513,0.330792,-0.234483,-0.156346,0.099261,0.024508,-0.334547,0.650259,0.032794,-0.293785,0.346508,0.006957,-0.256047,0.032371,-0.021920,-0.213363,0.827755,0.012967,-0.068562,1.057825,0.018111,-0.041582,0.875773,0.059409,-0.050314,0.696337,0.054110,-0.346525,1.054720,0.057158,-0.394246,0.876867,0.107560,-0.381044,0.700453
-0.015767,-0.217794,0.773931,-0.041649,-0.114797,0.632462,-0.047258,-0.072572,0.329015,-0.238412,-0.183605,0.103037,0.025650,-0.337074,0.650034,0.033357,-0.294817,0.346430,0.006981,-0.255990,0.032475,-0.022683,-0.216706,0.827580,0.010117,-0.071813,1.057882,0.013770,-0.043523,0.875994,0.053921,-0.050417,0.696219,0.054652,-0.349257,1.054451,0.057450,-0.397441,0.876712,0.108894,-0.383176,0.700685
-0.016599,-0.220999,0.773744,-0.045081,-0.118697,0.632277,-0.051657,-0.087492,0.327507,-0.241294,-0.210564,0.106583,0.026904,-0.339506,0.649819,0.033949,-0.295737,0.346366,0.006982,-0.255834,0.032602,-0.023432,-0.220006,0.827404,0.007235,-0.074989,1.057905,0.009377,-0.045434,0.876195,0.048310,-0.050433,0.696092,0.055227,-0.351861,1.054214,0.057672,-0.400569,0.876607,0.110071,-0.385306,0.700948
-0.017782,-0.223983,0.773667,-0.049878,-0.122527,0.632371,-0.056166,-0.105229,0.326508,-0.241911,-0.237099,0.107273,0.028128,-0.341317,0.649497,0.034741,-0.296416,0.346137,0.007058,-0.255937,0.032513,-0.024336,-0.223108,0.827364,0.004128,-0.077980,1.058067,0.004949,-0.047186,0.876552,0.042567,-0.050060,0.696125,0.056035,-0.354147,1.054033,0.057648,-0.403449,0.876573,0.110781,-0.387089,0.701256
-0.019017,-0.226967,0.773624,-0.054920,-0.126516,0.632532,-0.060389,-0.123781,0.326204,-0.241233,-0.263385,0.107553,0.029300,-0.343031,0.649179,0.035825,-0.296989,0.345919,0.007090,-0.255867,0.032479,-0.025235,-0.226192,0.827363,0.001003,-0.080947,1.058248,0.000591,-0.048991,0.876933,0.036844,-0.049709,0.696205,0.056913,-0.356333,1.053898,0.057618,-0.406284,0.876608,0.111309,-0.388909,0.701570
