joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.648321,-0.100143,0.004553,1.049695,1.104799,-2.388444,-0.115442,-0.313478,-0.693187,0.015142,0.205670,-0.146443,-0.402364,0.045884,0.161409,0.056161,0.207705,-0.144491,0.065287,0.021783,-0.251677,0.295646,0.260202,0.214280,-0.361567,0.256124,-0.069181,0.088308,0.072433
-0.480016,-0.337109,0.194454,0.674247,1.321593,-1.545619,-0.082429,-0.387522,-0.921519,0.062092,0.205474,-0.451415,-0.610119,-0.012363,0.198082,0.114385,0.191740,0.089566,0.071150,-0.157667,-0.170916,0.283579,0.251400,0.242442,-0.339139,0.128244,-0.046016,0.080401,0.130519
-0.604612,0.079499,0.454500,1.003929,0.612903,-0.515206,-0.167139,-0.385845,-0.828528,0.326539,-0.013793,-0.373096,-0.476259,-0.013986,0.189688,0.094128,0.160968,0.140168,0.097312,-0.254820,-0.164996,0.354824,0.219545,0.204469,-0.217175,-0.010821,-0.057562,0.015798,0.064487
-0.666911,0.287803,0.584523,1.168771,0.258558,0.000000,-0.209494,-0.385006,-0.782032,0.458762,-0.123426,-0.333937,-0.409328,-0.014797,0.185491,0.083999,0.145582,0.165469,0.110393,-0.303397,-0.162036,0.390446,0.203618,0.185482,-0.156194,-0.080354,-0.063335,-0.016504,0.031471
-0.163159,0.876180,1.646183,0.078960,-0.348739,0.000000,0.000966,-0.369860,-0.539228,-0.012258,0.142808,0.119242,-0.158091,0.038572,0.146065,-0.044188,0.069465,0.128158,0.211256,-0.047475,-0.005264,0.233208,0.133707,0.063143,0.032376,-0.227478,-0.059318,-0.010006,-0.093349
-0.025608,0.967679,1.867708,-0.228005,-0.229558,0.000000,0.008666,-0.357742,-0.530439,-0.008489,0.133979,0.058346,-0.147151,0.043560,0.145127,-0.057756,0.064702,0.136997,0.241545,-0.048821,-0.034830,0.182063,0.110462,0.048154,0.061167,-0.226501,-0.074625,-0.015262,-0.076863
0.249495,1.150677,2.310757,-0.841934,0.008802,0.000000,0.024067,-0.333507,-0.512860,-0.000951,0.116320,-0.063445,-0.125272,0.053538,0.143250,-0.084892,0.055177,0.154676,0.302122,-0.051513,-0.093962,0.079773,0.063973,0.018176,0.118750,-0.224547,-0.105239,-0.025772,-0.043890
0.421110,1.057605,2.177411,-1.305184,0.345445,0.000000,0.101089,-0.336325,-0.552656,-0.065846,0.078354,-0.007815,-0.175502,0.006625,0.151127,-0.111908,0.054129,0.140255,0.297636,-0.045846,0.057448,0.043801,0.001234,0.005443,0.158576,-0.197067,-0.032476,-0.023067,-0.033171
0.506918,1.011069,2.110738,-1.536809,0.513766,0.000000,0.139601,-0.337734,-0.572554,-0.098294,0.059371,0.020000,-0.200618,-0.016831,0.155066,-0.125416,0.053606,0.133045,0.295393,-0.043012,0.133153,0.025814,-0.030136,-0.000924,0.178488,-0.183327,0.003905,-0.021714,-0.027811
0.492895,0.651900,0.906764,-1.829013,1.169701,0.705530,0.192871,-0.449101,-0.696866,-0.025298,-0.027182,0.179624,-0.291452,-0.138881,0.173991,-0.190981,0.069260,0.011821,0.249680,-0.061103,0.139022,-0.156531,-0.064728,-0.000308,0.125184,-0.121837,0.026843,0.023396,-0.008508
