pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
-0.093158,0.051683,-0.359905,0.277608,-0.105588,-0.457981,0.342027,0.092928,-0.073656,0.174325,0.118947,-0.057239,-2.861511,0.356750,0.011867,-2.147664,1.630758,2.345103,-3.419951,1.610376,1.797058,0.082741,0.176249,-0.356521,-0.009558,0.030980,-0.323120,-0.111996,-0.045517,-0.357812,-0.124073,-0.072401,-0.396038,-0.063277,0.115231,-0.378087,-0.115648,0.155970,-0.386025,-0.078734,0.187406,-0.363659
-0.136283,0.018555,-0.404537,0.271616,-0.094635,-0.509906,0.343767,0.097930,-0.086576,0.174133,0.123099,-0.069223,-2.841599,0.270214,-0.056673,-1.884777,2.407502,2.342537,-3.175853,2.375160,1.807249,0.063306,0.163875,-0.369690,-0.032647,0.023897,-0.337625,-0.107977,-0.045087,-0.405460,-0.129829,-0.075288,-0.466062,-0.053670,0.125861,-0.383323,-0.112540,0.172618,-0.393673,-0.076449,0.209435,-0.374567
-0.176847,-0.015298,-0.449583,0.267868,-0.071914,-0.561885,0.350016,0.092581,-0.099388,0.186713,0.130022,-0.080197,-2.639454,0.139233,-0.147950,-1.546522,3.083215,2.086144,-2.717489,2.965138,1.635526,0.035668,0.148448,-0.376811,-0.054517,0.006927,-0.344120,-0.094824,-0.037391,-0.403770,-0.123042,-0.067012,-0.474780,-0.046360,0.138553,-0.380634,-0.101089,0.178442,-0.381087,-0.066495,0.213332,-0.359973
-0.204912,-0.042142,-0.485198,0.266944,-0.037611,-0.602187,0.359328,0.077464,-0.109829,0.214410,0.139516,-0.088331,-2.263843,-0.007570,-0.245640,-1.144291,3.583583,1.607380,-2.003863,3.304865,1.306077,0.000470,0.129599,-0.377606,-0.075589,-0.017640,-0.343024,-0.076527,-0.025119,-0.361450,-0.106171,-0.049057,-0.431126,-0.044881,0.149886,-0.370854,-0.081902,0.172493,-0.361081,-0.050453,0.199255,-0.337819
-0.209989,-0.054751,-0.502713,0.269506,0.002923,-0.620187,0.369480,0.058900,-0.115865,0.252274,0.147899,-0.092648,-1.762347,-0.125731,-0.330778,-0.712964,3.834326,0.997971,-1.043602,3.371652,0.877146,-0.041553,0.108457,-0.372378,-0.095496,-0.044589,-0.335667,-0.056561,-0.010075,-0.295310,-0.082833,-0.023219,-0.354555,-0.050482,0.157853,-0.355447,-0.058272,0.156627,-0.341390,-0.031982,0.172188,-0.320422
-0.183101,-0.049661,-0.497482,0.275829,0.042752,-0.609280,0.378175,0.045266,-0.116315,0.290293,0.150312,-0.093065,-1.208009,-0.174251,-0.388324,-0.304269,3.771293,0.379209,0.063261,3.178650,0.418863,-0.089718,0.088159,-0.361418,-0.112170,-0.066692,-0.323345,-0.037072,0.007221,-0.224439,-0.056384,0.007739,-0.269645,-0.061185,0.162656,-0.335796,-0.034672,0.135163,-0.321792,-0.016119,0.139266,-0.311378
-0.121054,-0.029059,-0.471284,0.285240,0.077549,-0.570015,0.383947,0.041617,-0.111257,0.321606,0.144690,-0.090249,-0.680508,-0.137878,-0.412693,0.029127,3.372105,-0.128039,1.122065,2.763975,0.006000,-0.143201,0.073234,-0.344567,-0.122633,-0.077325,-0.306407,-0.019014,0.026626,-0.164399,-0.029801,0.042309,-0.197905,-0.072707,0.165157,-0.313051,-0.014578,0.112380,-0.297133,-0.006999,0.106680,-0.305615
-0.030121,-0.000492,-0.430894,0.296100,0.107079,-0.509640,0.386546,0.047204,-0.101472,0.348926,0.133098,-0.085050,-0.247379,-0.040610,-0.407412,0.253282,2.699118,-0.433876,1.907758,2.199535,-0.287965,-0.199825,0.067770,-0.321356,-0.124921,-0.073525,-0.284159,-0.002789,0.047112,-0.123324,-0.006743,0.081765,-0.150290,-0.080462,0.164961,-0.288279,0.000966,0.090257,-0.263246,-0.005993,0.077575,-0.293449
0.075531,0.025618,-0.382056,0.306519,0.134583,-0.436029,0.386315,0.056633,-0.087869,0.382224,0.118618,-0.078280,0.052904,0.060365,-0.378465,0.367766,1.913785,-0.517178,2.273015,1.593347,-0.419244,-0.254416,0.072724,-0.291030,-0.119695,-0.057463,-0.255232,0.011367,0.066491,-0.100671,0.008822,0.127474,-0.125352,-0.081735,0.159382,-0.261885,0.012579,0.068339,-0.221618,-0.011062,0.051167,-0.267259
0.180215,0.040108,-0.323888,0.315171,0.167100,-0.350752,0.383165,0.061417,-0.072619,0.429990,0.100173,-0.071956,0.220407,0.105197,-0.327636,0.404041,1.222128,-0.442803,2.226681,1.057239,-0.406288,-0.298771,0.084178,-0.252248,-0.110452,-0.035178,-0.218024,0.023577,0.082593,-0.088941,0.015934,0.176421,-0.113419,-0.077148,0.144012,-0.232504,0.020558,0.045088,-0.179677,-0.017480,0.023588,-0.226953
0.271884,0.039380,-0.249785,0.321519,0.217342,-0.248672,0.376342,0.049526,-0.061763,0.492174,0.069052,-0.071579,0.287853,0.073097,-0.252531,0.403648,0.766187,-0.320298,1.920578,0.655637,-0.319607,-0.324531,0.094829,-0.203584,-0.102215,-0.013163,-0.171597,0.034512,0.094776,-0.078809,0.019950,0.221182,-0.102105,-0.070355,0.115460,-0.197140,0.024532,0.019148,-0.146174,-0.020822,-0.009338,-0.181269
0.342562,0.027105,-0.154703,0.325428,0.302553,-0.125146,0.365198,0.005820,-0.065733,0.560949,0.010178,-0.086434,0.301002,-0.000212,-0.152809,0.393219,0.549136,-0.229395,1.553412,0.383597,-0.229481,-0.327412,0.098148,-0.145275,-0.099440,0.004908,-0.117080,0.044654,0.103919,-0.065858,0.030498,0.255744,-0.080869,-0.065977,0.074555,-0.153339,0.025082,-0.010164,-0.125552,-0.020325,-0.049171,-0.143739
0.386860,0.011301,-0.042178,0.326780,0.434684,0.015862,0.349962,-0.080605,-0.093901,0.630006,-0.090863,-0.125094,0.298338,-0.052712,-0.035877,0.378946,0.467644,-0.185415,1.262470,0.195708,-0.167110,-0.309478,0.091731,-0.080598,-0.104545,0.019017,-0.058360,0.052746,0.110622,-0.053989,0.053429,0.280783,-0.046536,-0.067538,0.026762,-0.101663,0.024518,-0.042903,-0.116433,-0.018561,-0.094185,-0.124670
0.401867,-0.001024,0.075147,0.325668,0.604703,0.159678,0.331820,-0.202837,-0.144852,0.707550,-0.238257,-0.187745,0.300988,-0.047366,0.083501,0.359761,0.413756,-0.165878,1.074610,0.054018,-0.129746,-0.277802,0.077545,-0.015224,-0.117947,0.031016,-0.000928,0.054715,0.113563,-0.051814,0.083623,0.302059,-0.007744,-0.077089,-0.020629,-0.046102,0.025270,-0.078580,-0.114776,-0.018042,-0.141056,-0.124576
0.387843,-0.006629,0.182068,0.322936,0.776914,0.286562,0.312769,-0.330466,-0.201451,0.821416,-0.421120,-0.261729,0.314023,0.005883,0.189600,0.338941,0.342436,-0.150193,0.936967,-0.050702,-0.105184,-0.240759,0.059874,0.045266,-0.138896,0.042165,0.050665,0.044400,0.109824,-0.064195,0.105814,0.323758,0.019388,-0.095877,-0.061883,0.008049,0.027610,-0.115978,-0.117532,-0.019315,-0.186920,-0.134726
0.348392,-0.004406,0.270056,0.320200,0.905956,0.382226,0.295990,-0.424799,-0.236941,1.006471,-0.618041,-0.324068,0.333526,0.071140,0.274141,0.322829,0.261971,-0.132054,0.789576,-0.112828,-0.085199,-0.204461,0.042817,0.098055,-0.165609,0.051859,0.095095,0.016128,0.096743,-0.085377,0.103015,0.344227,0.025719,-0.124244,-0.094770,0.057162,0.028714,-0.152808,-0.123394,-0.021945,-0.229987,-0.143887
0.290651,0.006763,0.342737,0.318914,0.964380,0.446758,0.286275,-0.464202,-0.225803,1.278129,-0.806102,-0.347261,0.353758,0.119593,0.341223,0.314231,0.191054,-0.111547,0.620170,-0.135114,-0.065852,-0.171359,0.028629,0.144058,-0.194739,0.057784,0.134707,-0.032088,0.073685,-0.098680,0.066122,0.357923,0.021386,-0.160665,-0.120517,0.100860,0.023320,-0.185520,-0.130823,-0.026351,-0.268351,-0.144391
0.225332,0.027105,0.413127,0.319083,0.954843,0.494811,0.289175,-0.454073,-0.149939,1.607130,-0.965875,-0.304869,0.371269,0.143734,0.404551,0.310500,0.134316,-0.088334,0.466315,-0.136652,-0.045147,-0.141452,0.017563,0.186361,-0.221682,0.056903,0.173627,-0.096261,0.043014,-0.083239,-0.001056,0.360098,0.033060,-0.201371,-0.141690,0.141182,0.005503,-0.209542,-0.135593,-0.035325,-0.298166,-0.132763
