joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.599727,1.168883,0.155848,3.693111,0.748076,0.094432,0.907019,1.324531,0.427132,0.021930,-0.235899,-0.775713,0.259269,0.942156,0.042943,0.585150,-0.739819,1.435468,-0.111448,-0.090024,0.094250,0.078304,-0.262797,-0.163341,0.401286,-0.205017,-0.860593,0.112256,0.015417
-1.000778,1.001103,0.127745,4.259084,1.303767,0.647102,0.861729,1.167543,0.506283,0.041544,-0.399737,-0.894224,0.229682,0.763913,-0.055706,0.615371,-0.695423,1.139053,-0.192342,-0.308252,0.038795,-0.135678,-0.274827,-0.111662,0.289921,-0.397114,-0.133941,-0.052981,-0.005665
-1.201304,0.917213,0.113693,4.542071,1.581612,0.923436,0.839083,1.089049,0.545858,0.051351,-0.481656,-0.953480,0.214888,0.674791,-0.105030,0.630482,-0.673226,0.990845,-0.232789,-0.417366,0.011067,-0.242669,-0.280842,-0.085822,0.234239,-0.493162,0.229385,-0.135600,-0.016207
-1.616458,0.744816,0.039330,4.786010,2.126417,1.376250,0.908236,0.679077,0.436288,0.023447,-0.611296,-0.691677,0.104038,0.404543,-0.139582,0.356701,-0.399342,0.051304,-0.410462,-0.402792,-0.065909,-0.536287,-0.249167,-0.058012,0.138938,-0.746564,1.130565,-0.271736,-0.052560
-1.740733,0.767339,-0.107200,4.966316,1.790117,1.548848,0.980539,0.628207,0.349694,0.025245,-0.683445,-0.590749,0.017354,0.406456,-0.053701,0.272932,-0.308496,-0.126429,-0.485342,-0.254312,-0.102225,-0.503557,-0.281330,-0.069068,0.142748,-0.810600,1.113256,-0.315554,0.001941
-1.989284,0.812387,-0.400260,5.326928,1.117516,1.894043,1.125145,0.526466,0.176505,0.028842,-0.827741,-0.388894,-0.156016,0.410282,0.118061,0.105393,-0.126804,-0.481893,-0.635101,0.042647,-0.174856,-0.438096,-0.345654,-0.091179,0.150369,-0.938671,1.078639,-0.403189,0.110944
-1.873701,0.482290,-1.097415,4.624621,0.141893,0.955779,1.195047,0.565075,0.019527,0.036781,-0.914093,-0.241322,-0.204713,0.551297,0.268629,-0.050068,-0.108086,-0.464311,-0.611193,0.329733,-0.141343,-0.070752,-0.432930,-0.205126,0.244263,-0.859399,0.951395,-0.410676,-0.031587
-1.815909,0.317242,-1.445992,4.273467,-0.345918,0.486646,1.229999,0.584380,-0.058962,0.040751,-0.957269,-0.167536,-0.229061,0.621804,0.343913,-0.127799,-0.098727,-0.455520,-0.599239,0.473276,-0.124586,0.112921,-0.476567,-0.262099,0.291210,-0.819764,0.887773,-0.414420,-0.102852
-1.644848,-1.218362,-2.721009,2.506147,-1.729019,-1.126990,1.110708,0.495676,-0.005878,0.040831,-0.917003,-0.143699,-0.073050,0.584940,0.286308,-0.286497,-0.224717,-0.050840,-0.142025,0.232243,-0.058544,0.520176,-0.516508,-0.397394,0.407329,-0.536047,0.687450,-0.281555,-0.134179
-1.590104,-1.225678,-2.309122,2.103431,-1.375476,-1.145384,1.050728,0.397566,0.096942,0.039698,-0.901229,-0.076431,0.057159,0.476731,0.220229,-0.317039,-0.258917,0.050021,-0.007288,0.196215,-0.004614,0.472735,-0.513493,-0.413004,0.433107,-0.355205,0.459834,-0.282442,-0.159088
-1.480615,-1.240308,-1.485347,1.298000,-0.668389,-1.182171,0.930769,0.201346,0.302582,0.037431,-0.869679,0.058105,0.317576,0.260314,0.088073,-0.378123,-0.327317,0.251745,0.262186,0.124158,0.103245,0.377854,-0.507462,-0.444223,0.484663,0.006478,0.004601,-0.284217,-0.208904
