pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
0.004892,-0.001252,0.651930,0.121404,-0.002410,0.531826,0.169000,-0.216501,0.318188,0.215289,-0.083002,0.035770,-0.110684,0.017060,0.532936,-0.172615,-0.196748,0.322730,-0.187672,-0.063590,0.036475,0.004721,-0.013402,0.704685,0.136079,-0.206506,0.852092,0.147536,-0.196438,0.668354,0.068405,-0.342304,0.588023,-0.142154,-0.186393,0.863247,-0.155687,-0.189796,0.679461,-0.080387,-0.348216,0.622658
0.004707,-0.001234,0.652304,0.121226,-0.002271,0.532193,0.168943,-0.216111,0.318330,0.215297,-0.082994,0.035730,-0.110869,0.017110,0.533300,-0.172652,-0.196487,0.322838,-0.187679,-0.063610,0.036441,0.004511,-0.013410,0.705053,0.135795,-0.206470,0.852582,0.147771,-0.196353,0.668881,0.068583,-0.341947,0.588111,-0.142475,-0.186541,0.863323,-0.155960,-0.189389,0.679521,-0.081209,-0.347860,0.622139
0.004527,-0.001192,0.652749,0.121035,-0.002105,0.532615,0.168848,-0.215671,0.318501,0.215312,-0.082974,0.035710,-0.111064,0.017224,0.533758,-0.172719,-0.196127,0.323010,-0.187689,-0.063578,0.036450,0.004313,-0.013402,0.705491,0.135552,-0.206454,0.853075,0.148159,-0.196373,0.669416,0.068947,-0.341718,0.588223,-0.142750,-0.186704,0.863467,-0.156125,-0.188991,0.679648,-0.081854,-0.347514,0.621784
0.004350,-0.001137,0.653231,0.120837,-0.001924,0.533065,0.168734,-0.215206,0.318686,0.215332,-0.082947,0.035702,-0.111265,0.017370,0.534263,-0.172800,-0.195718,0.323215,-0.187702,-0.063522,0.036480,0.004121,-0.013387,0.705964,0.135329,-0.206448,0.853570,0.148624,-0.196444,0.669957,0.069405,-0.341552,0.588349,-0.143003,-0.186875,0.863647,-0.156236,-0.188598,0.679810,-0.082412,-0.347170,0.621512
0.004210,-0.001133,0.653604,0.120693,-0.001743,0.533442,0.168662,-0.214820,0.318874,0.215332,-0.082979,0.035694,-0.111414,0.017488,0.534662,-0.172843,-0.195360,0.323341,-0.187725,-0.063564,0.036413,0.003975,-0.013449,0.706322,0.135175,-0.206642,0.853769,0.149157,-0.196684,0.670205,0.070015,-0.341610,0.588202,-0.143171,-0.187159,0.863716,-0.156191,-0.188335,0.679858,-0.082699,-0.346930,0.621204
0.004082,-0.001117,0.653956,0.120575,-0.001563,0.533807,0.168611,-0.214423,0.319039,0.215341,-0.082982,0.035671,-0.111537,0.017611,0.535029,-0.172876,-0.195024,0.323468,-0.187742,-0.063583,0.036368,0.003842,-0.013493,0.706660,0.135049,-0.206824,0.853929,0.149698,-0.196954,0.670413,0.070702,-0.341792,0.588113,-0.143305,-0.187403,0.863811,-0.156107,-0.188057,0.679934,-0.082950,-0.346686,0.620955
0.003981,-0.001075,0.654268,0.120506,-0.001384,0.534148,0.168601,-0.214001,0.319153,0.215366,-0.082926,0.035613,-0.111609,0.017744,0.535332,-0.172889,-0.194735,0.323597,-0.187748,-0.063555,0.036369,0.003736,-0.013503,0.706959,0.134982,-0.206979,0.854014,0.150256,-0.197286,0.670539,0.071540,-0.342221,0.588142,-0.143373,-0.187568,0.863959,-0.155947,-0.187750,0.680064,-0.083130,-0.346437,0.620823
0.003883,-0.001074,0.654560,0.120483,-0.001246,0.534511,0.168555,-0.213671,0.319322,0.215366,-0.082943,0.035618,-0.111638,0.017819,0.535577,-0.172894,-0.194530,0.323705,-0.187759,-0.063557,0.036378,0.003628,-0.013552,0.707239,0.134905,-0.207205,0.854044,0.150779,-0.197707,0.670609,0.072503,-0.342792,0.588059,-0.143441,-0.187741,0.864126,-0.155722,-0.187545,0.680211,-0.083149,-0.346262,0.620752
0.003787,-0.001092,0.654841,0.120483,-0.001128,0.534886,0.168491,-0.213385,0.319518,0.215353,-0.082997,0.035655,-0.111645,0.017866,0.535794,-0.172894,-0.194366,0.323803,-0.187774,-0.063573,0.036390,0.003519,-0.013619,0.707508,0.134823,-0.207466,0.854045,0.151283,-0.198171,0.670650,0.073529,-0.343435,0.587923,-0.143510,-0.187918,0.864304,-0.155465,-0.187391,0.680367,-0.083089,-0.346125,0.620712
0.003721,-0.001111,0.654972,0.120408,-0.001060,0.535022,0.168465,-0.213234,0.319582,0.215354,-0.082977,0.035659,-0.111717,0.017958,0.535960,-0.172907,-0.194189,0.323867,-0.187767,-0.063554,0.036377,0.003462,-0.013687,0.707627,0.134796,-0.207715,0.853913,0.151668,-0.198622,0.670544,0.074398,-0.344160,0.587844,-0.143524,-0.188109,0.864326,-0.155155,-0.187362,0.680369,-0.082902,-0.346125,0.620644
