joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.065303,0.067359,-0.059874,-0.033568,-0.032216,-0.045751,0.006834,-0.010519,0.000000,-0.102006,-0.091467,0.031006,-0.024830,0.045732,0.036524,-0.021354,0.113437,-0.026841,0.022692,-0.000079,-0.091799,0.003984,-0.030709,-0.224329,0.096690,0.179512,-0.082887,0.013976,-0.032836
0.065260,0.070987,-0.051128,-0.018877,-0.018126,-0.035555,0.006974,-0.010645,0.000000,-0.094317,-0.088513,0.025318,-0.026882,0.047645,0.038285,-0.023305,0.115616,-0.012977,0.013259,-0.017169,-0.070702,0.026231,-0.025168,-0.205423,0.069325,0.141547,-0.055562,0.007407,-0.008925
0.065174,0.078242,-0.033636,0.010506,0.010052,-0.015164,0.007256,-0.010898,0.000000,-0.078939,-0.082605,0.013942,-0.030987,0.051472,0.041807,-0.027207,0.119974,0.014750,-0.005607,-0.051349,-0.028510,0.070724,-0.014087,-0.167612,0.014597,0.065617,-0.000914,-0.005732,0.038897
0.091734,0.087991,-0.021507,-0.000267,-0.004505,-0.024331,0.018198,0.003892,0.000000,-0.058538,-0.057673,0.018353,-0.018148,0.034373,0.033453,-0.028853,0.096438,0.021043,-0.001749,-0.088233,0.000890,0.059683,0.032098,-0.035132,-0.034706,0.083931,-0.026014,-0.017310,0.067519
0.105014,0.092865,-0.015443,-0.005654,-0.011784,-0.028914,0.023669,0.011287,0.000000,-0.048337,-0.045208,0.020558,-0.011728,0.025823,0.029276,-0.029676,0.084670,0.024189,0.000180,-0.106675,0.015591,0.054162,0.055190,0.031108,-0.059357,0.093088,-0.038564,-0.023099,0.081831
0.089271,0.077344,-0.002337,0.015524,0.015353,-0.024912,0.016664,0.010170,0.000000,-0.028828,-0.029783,0.015737,-0.020581,-0.015287,-0.011502,-0.038528,0.107031,-0.061132,0.059655,-0.084986,0.047139,-0.013202,0.032913,0.022152,-0.039458,0.080099,0.079729,-0.082971,0.003090
0.075883,0.060416,0.004153,0.021778,0.022658,-0.020064,0.019973,0.016184,0.000000,-0.017883,-0.021716,0.016624,-0.018989,-0.012603,-0.000547,-0.038550,0.100247,-0.039204,0.028379,-0.085884,0.053635,-0.021263,0.025183,-0.002346,-0.066740,0.066432,0.055484,-0.074601,-0.002160
0.049106,0.026561,0.017133,0.034287,0.037269,-0.010370,0.026590,0.028211,0.000000,0.004009,-0.005583,0.018398,-0.015805,-0.007237,0.021362,-0.038593,0.086677,0.004652,-0.034171,-0.087680,0.066627,-0.037384,0.009723,-0.051343,-0.121303,0.039098,0.006995,-0.057860,-0.012660
0.038892,0.038034,0.011400,0.027485,0.024828,0.002403,0.004069,0.002473,0.000000,0.016643,-0.009984,0.016070,-0.007673,-0.011929,0.007099,-0.055545,0.083747,0.022752,-0.003163,-0.096199,0.064223,-0.008954,-0.022565,0.162297,-0.069599,0.005548,0.036954,-0.098809,0.014254
0.033785,0.043770,0.008533,0.024084,0.018607,0.008790,-0.007191,-0.010397,0.000000,0.022960,-0.012184,0.014906,-0.003607,-0.014276,-0.000032,-0.064021,0.082281,0.031803,0.012341,-0.100459,0.063020,0.005261,-0.038708,0.269116,-0.043747,-0.011227,0.051934,-0.119284,0.027711
