joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.167296,-0.283973,-0.118761,0.249804,-0.084466,0.075691,0.171116,-0.289487,0.154957,0.689200,0.106455,0.066217,-0.047632,-0.154767,0.110042,0.302452,-0.217830,-0.084231,0.119739,-0.485409,0.243013,0.906226,0.973641,0.044586,-0.176334,0.000978,0.189692,-0.108762,0.027986
0.127510,-0.261470,-0.121882,0.266052,-0.073937,0.083897,0.163111,-0.285957,0.157318,0.795738,0.107032,0.068325,-0.054545,-0.132416,0.093487,0.299916,-0.219654,-0.046350,0.111961,-0.495047,0.246020,0.893524,0.954868,0.045439,-0.154761,-0.002519,0.181628,-0.117524,0.030205
0.090036,-0.237569,-0.125976,0.275698,-0.062635,0.094923,0.141163,-0.285566,0.162691,0.888231,0.107768,0.067324,-0.063203,-0.129578,0.075205,0.297755,-0.223756,-0.027235,0.107135,-0.504333,0.250905,0.881300,0.937680,0.052033,-0.135733,-0.005346,0.173414,-0.118939,0.029573
0.053718,-0.212969,-0.130557,0.282043,-0.050948,0.107359,0.112243,-0.286745,0.169569,0.973700,0.108583,0.064768,-0.072735,-0.136497,0.056060,0.295780,-0.228998,-0.017502,0.103784,-0.513444,0.256730,0.869316,0.921284,0.061499,-0.117978,-0.007838,0.165126,-0.116680,0.027516
0.020821,-0.190755,-0.132018,0.257675,-0.041034,0.119058,0.057823,-0.286863,0.175295,1.023823,0.109399,0.059038,-0.083065,-0.171077,0.037719,0.291286,-0.236946,-0.040042,0.100910,-0.514460,0.264876,0.866475,0.910563,0.066144,-0.104229,-0.009009,0.159495,-0.106277,0.024832
-0.010981,-0.169741,-0.130875,0.233162,-0.033083,0.128592,0.011640,-0.284924,0.179700,1.065892,0.110193,0.052697,-0.093335,-0.198587,0.019695,0.286107,-0.245206,-0.062949,0.099381,-0.513460,0.273538,0.866329,0.903459,0.070068,-0.095032,-0.009101,0.153846,-0.096822,0.021650
-0.040593,-0.151125,-0.124523,0.208356,-0.029056,0.133799,-0.018067,-0.278872,0.181461,1.091852,0.110942,0.045135,-0.103484,-0.211954,0.002301,0.279561,-0.254090,-0.086593,0.100543,-0.508425,0.283232,0.871573,0.903589,0.072551,-0.094940,-0.007036,0.148162,-0.089265,0.017472
-0.066611,-0.132806,-0.114911,0.192985,-0.025690,0.137645,-0.029427,-0.269109,0.182865,1.103564,0.111645,0.038886,-0.115264,-0.220966,-0.014331,0.273312,-0.262757,-0.101025,0.102139,-0.501309,0.293521,0.876411,0.910539,0.072694,-0.094722,-0.003677,0.147692,-0.086564,0.013511
-0.090831,-0.114634,-0.103669,0.182331,-0.022653,0.140812,-0.031615,-0.257489,0.184089,1.108152,0.112326,0.033294,-0.127859,-0.227799,-0.030584,0.267212,-0.271314,-0.110851,0.103952,-0.493152,0.304109,0.881045,0.920900,0.071667,-0.094440,0.000328,0.149830,-0.086291,0.009658
-0.109199,-0.096455,-0.091728,0.185722,-0.017555,0.145330,-0.018586,-0.243891,0.186528,1.090743,0.112992,0.031017,-0.143085,-0.238663,-0.044455,0.264695,-0.278470,-0.115394,0.100129,-0.488435,0.315881,0.880041,0.936863,0.068528,-0.097056,0.001657,0.156013,-0.089318,0.009389
-0.127063,-0.078711,-0.080465,0.191665,-0.011529,0.150488,-0.005023,-0.230073,0.188929,1.067619,0.113668,0.030112,-0.158582,-0.248915,-0.057296,0.263647,-0.284919,-0.119928,0.093494,-0.484862,0.327541,0.877317,0.952800,0.066051,-0.101034,0.001650,0.162923,-0.091687,0.010008
-0.143919,-0.061839,-0.070560,0.202709,-0.003649,0.156924,0.009606,-0.215815,0.191253,1.033065,0.114367,0.031949,-0.174620,-0.257947,-0.068078,0.265536,-0.289954,-0.124446,0.081236,-0.483578,0.338977,0.871152,0.968687,0.064897,-0.107737,-0.001030,0.171283,-0.092740,0.012404
-0.161472,-0.045682,-0.061852,0.214630,0.003912,0.162939,0.022299,-0.202755,0.193221,0.990310,0.115075,0.034794,-0.188851,-0.261428,-0.078468,0.268993,-0.294005,-0.124609,0.068264,-0.482670,0.349128,0.865838,0.979782,0.063865,-0.113366,-0.004695,0.179822,-0.091949,0.015525
-0.179374,-0.029882,-0.053745,0.226988,0.011314,0.168744,0.034023,-0.190294,0.195012,0.943454,0.115789,0.038143,-0.202177,-0.262134,-0.088661,0.273235,-0.297565,-0.122596,0.054935,-0.481950,0.358638,0.860949,0.988480,0.062895,-0.118457,-0.008853,0.188451,-0.090237,0.019008
-0.198152,-0.014411,-0.049599,0.235539,0.016418,0.173000,0.040273,-0.181356,0.196073,0.887932,0.116524,0.043045,-0.212011,-0.251143,-0.100880,0.277574,-0.299791,-0.116243,0.046138,-0.479386,0.367913,0.860516,0.990081,0.059101,-0.126502,-0.010855,0.192511,-0.087578,0.020497
-0.217411,0.001021,-0.046572,0.239982,0.021057,0.177007,0.039981,-0.173661,0.196654,0.829935,0.117250,0.047924,-0.220507,-0.237422,-0.113701,0.281419,-0.301739,-0.110195,0.038766,-0.476370,0.376434,0.862072,0.989734,0.056781,-0.131278,-0.012014,0.193817,-0.086007,0.021278
-0.237636,0.016372,-0.045782,0.236210,0.024763,0.180512,0.026606,-0.168450,0.196277,0.766990,0.117959,0.052759,-0.226328,-0.218243,-0.127725,0.284275,-0.303134,-0.104755,0.034245,-0.472451,0.383448,0.867606,0.985488,0.057409,-0.129514,-0.011488,0.189615,-0.086610,0.020643
-0.254878,0.032082,-0.046219,0.228077,0.028147,0.183585,0.004989,-0.164762,0.195810,0.697138,0.118644,0.057150,-0.230734,-0.195029,-0.142094,0.286454,-0.304031,-0.111450,0.030638,-0.468612,0.390010,0.875465,0.978961,0.063124,-0.122414,-0.009393,0.186505,-0.090766,0.020550
-0.270628,0.047971,-0.047270,0.217765,0.031368,0.186442,-0.020749,-0.161835,0.195297,0.623833,0.119316,0.061319,-0.234432,-0.169798,-0.156634,0.288293,-0.304679,-0.124212,0.027486,-0.464814,0.396347,0.884487,0.971294,0.071382,-0.112647,-0.006515,0.183942,-0.096699,0.020726
-0.283679,0.063595,-0.049611,0.206328,0.033877,0.188795,-0.049741,-0.158704,0.195250,0.549234,0.119938,0.065173,-0.238159,-0.145547,-0.170936,0.289230,-0.305048,-0.133862,0.025955,-0.462023,0.404500,0.894388,0.964519,0.072303,-0.104397,-0.005200,0.181526,-0.099052,0.024649
-0.295273,0.079310,-0.051403,0.196022,0.036101,0.190958,-0.076964,-0.155141,0.195385,0.474452,0.120545,0.068819,-0.241655,-0.120313,-0.185205,0.289963,-0.305324,-0.143241,0.024626,-0.460202,0.412540,0.903876,0.958201,0.075191,-0.097953,-0.003871,0.179929,-0.101518,0.027644
-0.303954,0.095209,-0.052093,0.187977,0.037758,0.192742,-0.100647,-0.150717,0.195885,0.399306,0.121122,0.072047,-0.244687,-0.093113,-0.199408,0.290288,-0.305415,-0.152080,0.023702,-0.460319,0.420353,0.912537,0.952792,0.082014,-0.095118,-0.002513,0.179969,-0.104212,0.028782
