pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
-1.506397,2.015691,0.765349,-1.619616,2.085647,0.649251,-1.605713,2.155624,0.351538,-1.613218,2.184587,0.035458,-1.415413,1.977869,0.618443,-1.380644,1.987660,0.314336,-1.471745,1.714394,0.180657,-1.504223,2.007384,0.818778,-1.606791,2.086570,1.060027,-1.669315,2.094461,0.886890,-1.660642,2.147425,0.710536,-1.353120,1.966619,1.043577,-1.316157,1.969059,0.863029,-1.280826,2.042456,0.697858
-1.504478,2.029222,0.767547,-1.617000,2.101179,0.651856,-1.605016,2.162149,0.352091,-1.613393,2.184651,0.035479,-1.414059,1.991303,0.620400,-1.367848,2.014089,0.318519,-1.469849,1.740223,0.194251,-1.502442,2.020815,0.820956,-1.604161,2.102963,1.061570,-1.666239,2.112964,0.888390,-1.653852,2.165990,0.712283,-1.353214,1.977235,1.046469,-1.316653,1.977713,0.865824,-1.280085,2.048529,0.699805
-1.502181,2.042265,0.769676,-1.613683,2.115653,0.653794,-1.603647,2.168621,0.352443,-1.613409,2.184677,0.035455,-1.411620,2.004043,0.622835,-1.353681,2.037291,0.323980,-1.468610,1.767121,0.202953,-1.500410,2.033864,0.823091,-1.601139,2.118967,1.063090,-1.662986,2.131069,0.889968,-1.646886,2.184555,0.714316,-1.353056,1.987533,1.049278,-1.316786,1.986126,0.868584,-1.279390,2.054868,0.701876
-1.499443,2.055038,0.771665,-1.610086,2.128875,0.655179,-1.601716,2.175501,0.352730,-1.613488,2.184754,0.035524,-1.407960,2.016993,0.625518,-1.341296,2.060350,0.329815,-1.466348,1.795745,0.206613,-1.498024,2.046695,0.825098,-1.598154,2.134268,1.064456,-1.659701,2.148415,0.891383,-1.640385,2.202805,0.716351,-1.352662,1.997914,1.052045,-1.316813,1.994285,0.871300,-1.278524,2.061413,0.704128
-1.496483,2.067675,0.773584,-1.606353,2.141472,0.656293,-1.599450,2.182562,0.353006,-1.613488,2.184806,0.035757,-1.403697,2.030041,0.628346,-1.329848,2.083446,0.336035,-1.463216,1.825367,0.207986,-1.495461,2.059416,0.827039,-1.595180,2.149198,1.065746,-1.656361,2.165381,0.892723,-1.634044,2.220899,0.718422,-1.352175,2.008335,1.054785,-1.316847,2.002348,0.874001,-1.277636,2.068109,0.706488
-1.493152,2.080155,0.775016,-1.602508,2.153530,0.656941,-1.596963,2.189680,0.352997,-1.613356,2.184803,0.035892,-1.398686,2.043759,0.630675,-1.321124,2.105337,0.340964,-1.458378,1.855447,0.201446,-1.492615,2.071772,0.828459,-1.592483,2.163007,1.066551,-1.653018,2.181081,0.893485,-1.628421,2.238324,0.720055,-1.351363,2.018830,1.057032,-1.316550,2.010274,0.876250,-1.276203,2.074828,0.708529
-1.489727,2.092508,0.776145,-1.598674,2.165448,0.657397,-1.594478,2.196747,0.352894,-1.613249,2.184798,0.036118,-1.393700,2.057395,0.632651,-1.313125,2.127307,0.345681,-1.452257,1.886352,0.193082,-1.489635,2.083994,0.829568,-1.589715,2.176502,1.067077,-1.649427,2.196533,0.893936,-1.622652,2.255568,0.721433,-1.350330,2.029374,1.058926,-1.316068,2.018281,0.878172,-1.274552,2.081578,0.710255
-1.486112,2.104606,0.776664,-1.594874,2.177085,0.657453,-1.592043,2.203745,0.352494,-1.613274,2.184840,0.036230,-1.388748,2.070875,0.633877,-1.306538,2.149418,0.349624,-1.443933,1.918644,0.180724,-1.486388,2.095944,0.830062,-1.586860,2.189413,1.067024,-1.645426,2.211493,0.893738,-1.616705,2.272466,0.722219,-1.348833,2.040029,1.060149,-1.315105,2.026389,0.879463,-1.272323,2.088304,0.711354
-1.482314,2.116385,0.776625,-1.591078,2.188320,0.657087,-1.589608,2.210426,0.351753,-1.613204,2.184839,0.036155,-1.384025,2.083622,0.634401,-1.299121,2.169031,0.352941,-1.433828,1.951464,0.165495,-1.482822,2.107698,0.830014,-1.583611,2.202051,1.066488,-1.640961,2.226132,0.893058,-1.610306,2.289006,0.722563,-1.346752,2.050771,1.060726,-1.313548,2.034683,0.880138,-1.269606,2.095155,0.711802
-1.478425,2.128004,0.776307,-1.587286,2.199351,0.656511,-1.587169,2.216944,0.350881,-1.613070,2.184819,0.036098,-1.379416,2.095998,0.634578,-1.291287,2.187387,0.356008,-1.422148,1.985276,0.149614,-1.479095,2.119354,0.829697,-1.580168,2.214558,1.065706,-1.636254,2.240604,0.892143,-1.603663,2.305346,0.722712,-1.344386,2.061567,1.060985,-1.311710,2.043079,0.880524,-1.266652,2.102064,0.711949
