pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
-0.431513,0.166951,-0.098588,-0.372211,0.156836,-0.083863,-0.188183,0.079660,-0.040033,-0.007729,0.011322,0.024792,-0.477387,0.154976,-0.102819,-0.622430,0.075962,-0.061181,-1.231704,0.144682,0.056320,-0.433615,0.168085,-0.098722,-0.477449,0.160568,-0.117154,-0.505806,0.141483,-0.113059,-0.544867,0.157341,-0.105341,-0.451818,0.156083,-0.094409,-0.370048,0.163182,-0.086803,-0.212066,0.241674,-0.131135
-0.452842,0.178830,-0.098632,-0.380442,0.175283,-0.089552,-0.192684,0.089136,-0.041598,-0.007645,0.013727,0.027833,-0.503434,0.173075,-0.096593,-0.674959,0.104968,-0.041225,-1.112535,0.121960,0.054869,-0.457122,0.179581,-0.098533,-0.488106,0.179310,-0.108527,-0.519477,0.161026,-0.104925,-0.571224,0.176586,-0.094456,-0.478969,0.177744,-0.100658,-0.397773,0.178260,-0.093874,-0.239343,0.246128,-0.136609
-0.472308,0.188803,-0.094582,-0.389392,0.194737,-0.093935,-0.197882,0.099419,-0.041507,-0.007606,0.016026,0.033092,-0.519185,0.192143,-0.085561,-0.677138,0.120926,-0.035425,-0.967077,0.092184,0.031565,-0.479123,0.188537,-0.094191,-0.498788,0.198011,-0.094547,-0.531224,0.179168,-0.090717,-0.595116,0.193683,-0.077406,-0.504352,0.199254,-0.104140,-0.424501,0.192842,-0.098368,-0.272476,0.247768,-0.137952
-0.490110,0.197173,-0.085721,-0.401123,0.214896,-0.095745,-0.205543,0.110086,-0.038384,-0.008249,0.017673,0.042489,-0.526401,0.212147,-0.069170,-0.635786,0.126980,-0.040906,-0.801175,0.061161,-0.006062,-0.499149,0.195337,-0.085035,-0.509241,0.217200,-0.074628,-0.540989,0.197190,-0.070168,-0.615853,0.209577,-0.054047,-0.526760,0.220896,-0.104089,-0.449869,0.207482,-0.099558,-0.310416,0.247444,-0.135000
-0.507039,0.204866,-0.071760,-0.418039,0.235583,-0.093711,-0.218708,0.120560,-0.031115,-0.010574,0.018208,0.058246,-0.529016,0.233165,-0.047196,-0.570451,0.129943,-0.049766,-0.628351,0.035757,-0.046929,-0.517297,0.201094,-0.070836,-0.519450,0.237709,-0.048803,-0.549069,0.216887,-0.043726,-0.632761,0.225455,-0.025068,-0.544974,0.243200,-0.099825,-0.473665,0.223060,-0.096823,-0.351691,0.246563,-0.127679
-0.524143,0.213143,-0.053190,-0.442191,0.256294,-0.086771,-0.242430,0.129747,-0.019582,-0.015971,0.017510,0.082669,-0.531497,0.254743,-0.020741,-0.502106,0.135283,-0.054751,-0.467729,0.020925,-0.080539,-0.534076,0.207413,-0.052140,-0.529623,0.260332,-0.018147,-0.555800,0.239804,-0.012788,-0.644943,0.242170,0.007784,-0.557682,0.266616,-0.091028,-0.495637,0.240220,-0.089962,-0.394541,0.246522,-0.116204
-0.542044,0.222911,-0.031094,-0.474550,0.275947,-0.074362,-0.284340,0.135789,-0.005421,-0.026246,0.015922,0.117899,-0.536746,0.275653,0.007977,-0.445126,0.144742,-0.052210,-0.335930,0.017452,-0.100316,-0.549934,0.215602,-0.030066,-0.540058,0.285175,0.015420,-0.561145,0.266302,0.020636,-0.651266,0.259688,0.042132,-0.563633,0.290919,-0.077728,-0.515373,0.258682,-0.079155,-0.437387,0.247999,-0.100888
-0.560263,0.234127,-0.006574,-0.514480,0.293174,-0.056684,-0.353268,0.136509,0.007982,-0.043555,0.014222,0.165513,-0.544394,0.294349,0.036906,-0.403991,0.156785,-0.041844,-0.239107,0.021800,-0.104683,-0.564735,0.225862,-0.005712,-0.550918,0.311204,0.049873,-0.564599,0.295138,0.054650,-0.650823,0.277201,0.075862,-0.562042,0.314876,-0.060115,-0.532185,0.277014,-0.064653,-0.479270,0.250728,-0.081726
-0.577186,0.245845,0.019527,-0.559527,0.306922,-0.034745,-0.454496,0.130713,0.017022,-0.070228,0.013590,0.225798,-0.551050,0.309655,0.064996,-0.375134,0.168418,-0.025099,-0.172205,0.028109,-0.095839,-0.577644,0.237246,0.020120,-0.561945,0.336557,0.083653,-0.565633,0.324025,0.087888,-0.643745,0.294087,0.107673,-0.553015,0.336653,-0.038615,-0.545045,0.293272,-0.046727,-0.519867,0.253951,-0.058412
-0.590867,0.256921,0.046245,-0.605616,0.316777,-0.010094,-0.584149,0.119525,0.020248,-0.108495,0.015708,0.296933,-0.552841,0.320971,0.091591,-0.352428,0.176986,-0.004144,-0.125429,0.031247,-0.077797,-0.587622,0.248490,0.046526,-0.572280,0.359455,0.115535,-0.564376,0.350690,0.119258,-0.631870,0.310915,0.136846,-0.537803,0.354781,-0.014345,-0.552858,0.306086,-0.026099,-0.559133,0.257078,-0.031015
