pelvis_x,pelvis_y,pelvis_z,left_hip_roll_link_x,left_hip_roll_link_y,left_hip_roll_link_z,left_knee_link_x,left_knee_link_y,left_knee_link_z,left_ankle_roll_link_x,left_ankle_roll_link_y,left_ankle_roll_link_z,right_hip_roll_link_x,right_hip_roll_link_y,right_hip_roll_link_z,right_knee_link_x,right_knee_link_y,right_knee_link_z,right_ankle_roll_link_x,right_ankle_roll_link_y,right_ankle_roll_link_z,torso_link_x,torso_link_y,torso_link_z,left_shoulder_roll_link_x,left_shoulder_roll_link_y,left_shoulder_roll_link_z,left_elbow_link_x,left_elbow_link_y,left_elbow_link_z,left_wrist_yaw_link_x,left_wrist_yaw_link_y,left_wrist_yaw_link_z,right_shoulder_roll_link_x,right_shoulder_roll_link_y,right_shoulder_roll_link_z,right_elbow_link_x,right_elbow_link_y,right_elbow_link_z,right_wrist_yaw_link_x,right_wrist_yaw_link_y,right_wrist_yaw_link_z
0.300969,0.221253,-0.930225,-0.664385,0.046493,-1.337721,-1.342670,0.597400,0.216968,-0.385220,-0.033826,0.099561,-1.291638,-1.126184,-1.446124,-0.645533,-0.659476,-2.257336,-0.725622,0.816791,-2.696447,-0.042940,0.353820,-0.667710,0.325111,0.291326,-0.691968,-0.255464,-0.610884,-0.118824,-0.420056,-1.378120,1.205123,-0.015344,0.108717,-0.610498,-0.083565,-0.407020,-1.322627,-0.314686,-0.494181,-1.113827
0.194157,0.207239,-1.061694,-0.617178,0.209028,-1.404496,-1.304507,0.468914,0.159763,-0.308277,-0.045304,0.077858,-1.311561,-1.151641,-1.585321,-0.212184,-0.775444,-3.239704,-0.813340,0.465502,-3.446417,-0.038704,0.347864,-0.748390,0.359193,0.397912,-0.741800,-0.222951,-0.476445,-0.261129,-0.619587,-1.447744,1.324074,0.059687,0.058554,-0.695452,0.029928,-0.477469,-1.304289,-0.052911,-0.554234,-1.174076
0.076986,0.178650,-1.129241,-0.585517,0.344777,-1.408374,-1.243787,0.331331,0.101123,-0.244988,-0.056530,0.050608,-1.217906,-0.945542,-1.607475,0.311398,-0.846916,-4.056365,-0.867160,-0.018409,-3.967647,-0.059781,0.329645,-0.800074,0.376523,0.459221,-0.773532,-0.143870,-0.295269,-0.423273,-0.744328,-1.335937,1.281397,0.102883,-0.004350,-0.750475,0.133261,-0.500709,-1.139561,0.215436,-0.557124,-1.048653
-0.027667,0.134073,-1.125347,-0.576605,0.445208,-1.355913,-1.173422,0.195796,0.044690,-0.182950,-0.060090,0.020038,-0.980872,-0.557705,-1.497944,0.891277,-0.803430,-4.512543,-0.787161,-0.539535,-4.130843,-0.102283,0.302202,-0.814812,0.371626,0.483613,-0.777129,-0.036989,-0.091640,-0.552329,-0.740737,-1.061090,1.079512,0.124403,-0.069565,-0.770624,0.221333,-0.467048,-0.870862,0.409840,-0.501526,-0.758075
-0.110675,0.079490,-1.069940,-0.583964,0.514298,-1.269141,-1.101709,0.073388,-0.004900,-0.124066,-0.053130,-0.009356,-0.608102,-0.113882,-1.284406,1.495945,-0.607486,-4.528963,-0.500701,-0.968276,-3.923368,-0.155564,0.264676,-0.793922,0.343100,0.485724,-0.748826,0.076673,0.110513,-0.611844,-0.588023,-0.663247,0.757580,0.141324,-0.130343,-0.760294,0.293804,-0.382756,-0.565544,0.488733,-0.396955,-0.379575
-0.174909,0.027847,-1.003464,-0.591665,0.558500,-1.181042,-1.032156,-0.022060,-0.043905,-0.076759,-0.038819,-0.034224,-0.142451,0.246309,-1.027734,2.099871,-0.276069,-4.159951,-0.006925,-1.192350,-3.436389,-0.208608,0.215580,-0.748872,0.293099,0.483069,-0.694094,0.177748,0.294469,-0.592539,-0.315258,-0.199316,0.393125,0.165594,-0.186182,-0.731386,0.351559,-0.267798,-0.284386,0.471685,-0.261742,-0.006742
-0.225531,-0.007332,-0.967386,-0.583993,0.582943,-1.124249,-0.965828,-0.080250,-0.071685,-0.046093,-0.022760,-0.053856,0.356279,0.438917,-0.796050,2.676916,0.126988,-3.552167,0.622331,-1.167961,-2.813384,-0.254726,0.156107,-0.697176,0.227297,0.492048,-0.625847,0.252475,0.454160,-0.511960,0.006342,0.265260,0.078889,0.197943,-0.240984,-0.698503,0.394377,-0.148074,-0.061057,0.422840,-0.116580,0.290329
-0.261668,-0.019740,-0.984445,-0.554563,0.592690,-1.118611,-0.904436,-0.101236,-0.090794,-0.030041,-0.009613,-0.069569,0.832028,0.467220,-0.638221,3.193410,0.519045,-2.883941,1.280049,-0.936376,-2.202783,-0.291897,0.090732,-0.654561,0.154353,0.523439,-0.558127,0.294932,0.591672,-0.402886,0.293521,0.669775,-0.117847,0.230338,-0.298991,-0.672605,0.420696,-0.045424,0.100623,0.407844,0.021727,0.482324
-0.277325,-0.013681,-1.050378,-0.508984,0.592785,-1.163691,-0.851256,-0.094524,-0.105141,-0.022070,-0.001747,-0.083191,1.247108,0.403053,-0.569712,3.610865,0.830164,-2.310806,1.869185,-0.595718,-1.724574,-0.320724,0.025203,-0.628036,0.083594,0.579693,-0.499198,0.306073,0.711367,-0.296413,0.484426,0.972178,-0.184747,0.252520,-0.361489,-0.656501,0.428895,0.030112,0.218907,0.455050,0.141907,0.576870
-0.268819,-0.000438,-1.140362,-0.460008,0.585053,-1.240221,-0.809504,-0.071101,-0.117620,-0.015797,0.000846,-0.095539,1.589983,0.336757,-0.574560,3.897398,1.022809,-1.923080,2.332999,-0.252322,-1.443375,-0.342836,-0.036261,-0.614251,0.021251,0.655742,-0.448520,0.290319,0.815456,-0.208782,0.556051,1.157874,-0.158102,0.257363,-0.426090,-0.645047,0.418761,0.081524,0.322628,0.545539,0.237064,0.605973
-0.239414,0.009408,-1.224215,-0.419810,0.565749,-1.320349,-0.780483,-0.036362,-0.129160,-0.007379,0.000502,-0.106044,1.876216,0.326541,-0.619325,4.037823,1.092402,-1.722317,2.665089,0.012211,-1.351822,-0.360163,-0.092435,-0.603364,-0.032343,0.741870,-0.399055,0.252648,0.903682,-0.139239,0.521121,1.240435,-0.088302,0.243213,-0.488047,-0.629497,0.392093,0.119064,0.437521,0.632283,0.304255,0.612431
-0.197009,0.011919,-1.280817,-0.394995,0.527966,-1.381119,-0.763299,0.009927,-0.140324,0.005200,0.001178,-0.114460,2.140157,0.373461,-0.670867,4.034634,1.052112,-1.630393,2.899736,0.145008,-1.378652,-0.374107,-0.144242,-0.585055,-0.082200,0.826089,-0.342717,0.198312,0.975998,-0.079314,0.412958,1.254288,-0.009614,0.213790,-0.541948,-0.602660,0.352349,0.151761,0.573463,0.670543,0.344884,0.635914
-0.149286,0.011401,-1.304985,-0.386047,0.466767,-1.413247,-0.755693,0.068581,-0.153631,0.023631,0.006240,-0.122972,2.417495,0.431370,-0.709891,3.901822,0.914757,-1.534607,3.085896,0.117994,-1.423936,-0.384633,-0.192683,-0.553164,-0.135068,0.896009,-0.275267,0.133802,1.034821,-0.024828,0.269310,1.241556,0.063725,0.176374,-0.583009,-0.561978,0.303870,0.181499,0.718781,0.640875,0.364233,0.698680
-0.101742,0.018623,-1.305424,-0.389243,0.381880,-1.420760,-0.754912,0.137302,-0.173017,0.049054,0.015849,-0.135404,2.725466,0.441852,-0.735355,3.658522,0.685931,-1.349102,3.254115,-0.061266,-1.403146,-0.390357,-0.237523,-0.507255,-0.195633,0.941496,-0.197924,0.066315,1.084532,0.019708,0.121246,1.238306,0.122983,0.138724,-0.608124,-0.509700,0.251131,0.202665,0.846543,0.554842,0.369284,0.796464
-0.058141,0.046358,-1.296739,-0.399140,0.277012,-1.413950,-0.758556,0.210836,-0.199883,0.080193,0.026465,-0.153173,3.050201,0.372496,-0.759672,3.325081,0.373325,-1.059220,3.391587,-0.334130,-1.277377,-0.389703,-0.277511,-0.451128,-0.265021,0.957650,-0.115391,0.001249,1.128611,0.046722,-0.011937,1.265241,0.154564,0.105834,-0.616422,-0.450762,0.198147,0.206652,0.929770,0.443019,0.364719,0.901183
-0.020104,0.102355,-1.290499,-0.411186,0.159507,-1.402023,-0.765470,0.281860,-0.230087,0.112117,0.033252,-0.172543,3.347236,0.237411,-0.798640,2.921247,0.003654,-0.723950,3.442380,-0.603852,-1.060900,-0.381973,-0.311143,-0.389996,-0.341412,0.946517,-0.032549,-0.059799,1.167011,0.054830,-0.122947,1.324217,0.144989,0.078340,-0.608946,-0.390090,0.147986,0.187537,0.954741,0.335166,0.349219,0.975358
0.014121,0.182657,-1.290473,-0.423711,0.041627,-1.390308,-0.776014,0.340634,-0.255780,0.137272,0.033438,-0.186922,3.555517,0.088247,-0.862069,2.467133,-0.370107,-0.435057,3.339687,-0.784044,-0.807774,-0.367262,-0.336710,-0.328727,-0.421045,0.916714,0.047230,-0.118381,1.195904,0.053751,-0.213106,1.399904,0.094032,0.053617,-0.588017,-0.331164,0.102391,0.144984,0.923359,0.246567,0.316027,0.990115
