joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.327658,0.150380,0.310910,-0.035475,0.184144,-0.145449,0.763063,-0.400752,-0.003661,0.370361,0.459381,0.251864,-0.136678,-0.311698,-0.146678,0.247623,-0.198243,0.227183,0.261800,-0.483584,0.883266,1.238182,1.176954,-0.299360,0.007198,0.057042,-0.016657,0.064591,-0.065636
-0.319328,0.170573,0.318929,-0.057709,0.189541,-0.139797,0.784313,-0.357434,0.005160,0.344209,0.418023,0.266616,-0.152418,-0.298215,-0.135234,0.220392,-0.203095,0.245370,0.261800,-0.486174,0.895126,1.246152,1.185610,-0.308791,0.012753,0.055239,-0.018580,0.061457,-0.068434
-0.313782,0.175969,0.320082,-0.074955,0.180982,-0.124696,0.798009,-0.343980,0.011697,0.321191,0.410581,0.274751,-0.168646,-0.281923,-0.155622,0.193850,-0.209816,0.255580,0.250812,-0.507259,0.899707,1.254656,1.194088,-0.303181,0.013327,0.059315,-0.018343,0.051096,-0.068807
-0.309629,0.173964,0.317801,-0.089708,0.165445,-0.104871,0.807928,-0.345459,0.017093,0.299741,0.420097,0.279576,-0.185119,-0.264225,-0.191925,0.167654,-0.217471,0.261800,0.234331,-0.537591,0.900647,1.263427,1.202477,-0.290050,0.011410,0.066330,-0.017025,0.037121,-0.067966
-0.329515,0.159460,0.318263,-0.078998,0.165132,-0.074311,0.814218,-0.364866,0.017016,0.315378,0.434581,0.275413,-0.201161,-0.249947,-0.240463,0.143375,-0.230063,0.261800,0.151867,-0.573726,0.885147,1.266685,1.203672,-0.246822,0.008358,0.073910,-0.015564,0.008989,-0.069660
-0.351212,0.148202,0.316219,-0.068123,0.164972,-0.044478,0.821752,-0.388426,0.020013,0.335064,0.440757,0.268621,-0.217135,-0.228975,-0.285630,0.120973,-0.244077,0.261800,0.081025,-0.604409,0.866056,1.267583,1.201307,-0.205291,0.007436,0.079542,-0.015483,-0.020214,-0.072947
-0.376533,0.143435,0.309163,-0.056916,0.165117,-0.016094,0.831776,-0.420294,0.029157,0.362848,0.430319,0.256570,-0.232974,-0.194618,-0.324057,0.102323,-0.260938,0.261800,0.033426,-0.624188,0.839780,1.263760,1.191820,-0.167153,0.010774,0.081275,-0.018163,-0.051557,-0.079422
-0.403848,0.142108,0.297964,-0.051613,0.164088,0.006006,0.839759,-0.450139,0.041903,0.389050,0.404751,0.239438,-0.244075,-0.139510,-0.351747,0.089816,-0.278380,0.261800,0.006810,-0.633640,0.808722,1.260820,1.178811,-0.155496,0.019787,0.081265,-0.024729,-0.074861,-0.092012
-0.432160,0.142501,0.284693,-0.049261,0.162473,0.024964,0.846720,-0.478974,0.056448,0.414459,0.371617,0.219767,-0.252807,-0.074027,-0.374069,0.080381,-0.296114,0.261800,-0.009313,-0.637929,0.775272,1.258321,1.164042,-0.157078,0.031637,0.080384,-0.033239,-0.094145,-0.107661
-0.463239,0.142164,0.271279,-0.046797,0.159552,0.042053,0.841796,-0.505938,0.072570,0.440682,0.333759,0.196072,-0.251449,0.016787,-0.377869,0.078856,-0.312509,0.250780,-0.013179,-0.633658,0.735371,1.257227,1.150105,-0.171245,0.040549,0.076783,-0.040960,-0.091188,-0.125706
